구분,음식군,음식명,"음식총량
(ml)",식품명,식품코드,"식품
재료량
(g)",+/*,비고
음식업소,볶음류,감자볶음(감자만),95,"마늘, 구근, 생것",F053000B060a,0.15,,
음식업소,볶음류,감자볶음(감자만),95,"양파, 생것",F1320000000a,2.87,,
음식업소,볶음류,감자볶음(감자만),95,"파, 대파, 생것",F1910040000a,0.29,,
음식업소,볶음류,감자볶음(감자만),95,옥수수기름,N0160000009a,0.012,+,
음식업소,볶음류,감자볶음(감자만),95,올리브유,N0170000009a,0.0049,+,
음식업소,볶음류,감자볶음(감자만),95,유채씨기름,N0180000009a,0.013,+,
음식업소,볶음류,감자볶음(감자만),95,참기름,N0200000009a,0.057,,
음식업소,볶음류,감자볶음(감자만),95,콩기름,N0220000009a,1.1,,
음식업소,볶음류,감자볶음(감자만),95,소금,R0200000009a,0.32,,
음식업소,볶음류,감자볶음(감자만),95,"소금, 굵은소금",R0200001859a,0.11,,
음식업소,볶음류,감자볶음(감자만),95,조미료,R0310000009a,0.0036,,
음식업소,볶음류,감자볶음(감자만),95,"조미료, 쇠고기맛, 가루 ",R0310001905a,0.044,,
음식업소,볶음류,"감자볶음, 당근",90,"감자, 대지, 생것",B0010060000a,43.01,,
음식업소,볶음류,"감자볶음, 당근",90,"참깨, 흰깨, 볶은것",E0260020009n,0.092,,
음식업소,볶음류,"감자볶음, 당근",90,"당근, 뿌리, 생것",F041000B090a,2.88,,
음식업소,볶음류,"감자볶음, 당근",90,"마늘, 구근, 생것",F053000B060a,0.14,,
음식업소,볶음류,"감자볶음, 당근",90,"양파, 생것",F1320000000a,3.16,,
음식업소,볶음류,"감자볶음, 당근",90,"파, 대파, 생것",F1910040000a,0.39,,
음식업소,볶음류,"감자볶음, 당근",90,들기름,N0030000009a,0.018,+,
음식업소,볶음류,"감자볶음, 당근",90,올리브유,N0170000009a,0.006,+,
음식업소,볶음류,"감자볶음, 당근",90,참기름,N0200000009a,0.025,,
음식업소,볶음류,"감자볶음, 당근",90,콩기름,N0220000009a,1.1,,
음식업소,볶음류,"감자볶음, 당근",90,포도씨유,N0260000009a,0.015,+,
음식업소,볶음류,"감자볶음, 당근",90,소금,R0200000009a,0.27,,
음식업소,볶음류,"감자볶음, 당근",90,"소금, 굵은소금",R0200001859a,0.034,,
음식업소,볶음류,"감자볶음, 당근",90,조미료,R0310000009a,0.0073,,
음식업소,볶음류,"감자볶음, 당근",90,"조미료, 쇠고기맛, 가루 ",R0310001905a,0.038,,
음식업소,볶음류,"감자볶음, 당근",90,"후추, 검은후추, 가루 ",R0410010005a,0.017,,
음식업소,볶음류,건새우볶음(건새우만),60,물엿,C0070000009a,1.77,,
음식업소,볶음류,건새우볶음(건새우만),60,"설탕, 백설탕",C0110020009a,0.24,,
음식업소,볶음류,건새우볶음(건새우만),60,"참깨, 흰깨, 볶은것",E0260020009n,0.17,,
음식업소,볶음류,건새우볶음(건새우만),60,"마늘, 구근, 생것",F053000B060a,0.15,,
음식업소,볶음류,건새우볶음(건새우만),60,"새우, 꽃새우, 삶아서 말린것",K6130050003a,16.55,,
음식업소,볶음류,건새우볶음(건새우만),60,옥수수기름,N0160000009a,0.13,,
음식업소,볶음류,건새우볶음(건새우만),60,참기름,N0200000009a,0.12,,
음식업소,볶음류,건새우볶음(건새우만),60,콩기름,N0220000009a,1.01,,
음식업소,볶음류,건새우볶음(건새우만),60,"간장, 양조",R0010010009a,0.48,,
음식업소,볶음류,건새우볶음(건새우만),60,"고추장, 개량",R0050010009a,0.74,,
음식업소,볶음류,건새우볶음(건새우만),60,"고춧가루, 가루",R0070000005a,0.055,,
음식업소,볶음류,건새우볶음(건새우만),60,소금,R0200000009a,0.04,,
음식업소,볶음류,건새우볶음(건새우만),60,"조미료, 쇠고기맛, 가루 ",R0310001905a,0.025,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,물엿,C0070000009a,2.29,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"설탕, 백설탕",C0110020009a,0.094,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"참깨, 흰깨, 볶은것",E0260020009n,0.18,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"고추, 꽈리고추, 생것",F0180020000a,14.4,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"마늘, 구근, 생것",F053000B060a,0.4,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"양파, 생것",F1320000000a,1.14,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"파, 대파, 생것",F1910040000a,0.38,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"새우, 꽃새우, 삶아서 말린것",K6130050003a,8.71,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,참기름,N0200000009a,0.18,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,콩기름,N0220000009a,0.92,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"간장, 양조",R0010010009a,1.07,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"고추장, 개량",R0050010009a,0.49,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"고춧가루, 가루",R0070000005a,0.12,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,소금,R0200000009a,0.021,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,조미료,R0310000009a,0.013,,
음식업소,볶음류,"건새우볶음, 꽈리고추",75,"조미료, 쇠고기맛, 가루 ",R0310001905a,0.022,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"참깨, 흰깨, 볶은것",E0260020009n,0.078,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"마늘, 구근, 생것",F053000B060a,0.3,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"양파, 생것",F1320000000a,2.39,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"파, 대파, 생것",F1910040000a,0.73,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"표고버섯, 말린것, 삶은것",G0270000001b,13.36,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"표고버섯, 재배, 말린것",G0270020001a,5.98,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,들기름,N0030000009a,0.27,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,유채씨기름,N0180000009a,0.44,*,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,참기름,N0200000009a,0.16,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,콩기름,N0220000009a,0.39,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"간장, 양조",R0010010009a,0.5,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"간장, 재래",R0010030009a,0.17,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,소금,R0200000009a,0.17,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,조미료,R0310000009a,0.0052,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"조미료, 쇠고기맛, 가루 ",R0310001905a,0.1,,
음식업소,볶음류,건표고버섯볶음(건표고버섯만),80,"후추, 검은후추, 가루 ",R0410010005a,0.013,,
음식업소,볶음류,고추잡채,400,"전분, 고구마, 가루 ",B0140020005a,1.44,,
음식업소,볶음류,고추잡채,400,"설탕, 백설탕",C0110020009a,0.13,,
음식업소,볶음류,고추잡채,400,"참깨, 흰깨, 볶은것",E0260020009n,0.21,,
음식업소,볶음류,고추잡채,400,"고추, 풋고추, 생것",F0180000620a,8,,
음식업소,볶음류,고추잡채,400,"고추, 청양고추, 생것",F0180080000a,0.67,,
음식업소,볶음류,고추잡채,400,"당근, 뿌리, 생것",F041000B090a,2.47,,
음식업소,볶음류,고추잡채,400,"마늘, 구근, 생것",F053000B060a,2.29,,
음식업소,볶음류,고추잡채,400,"부추, 재래종, 생것",F0910040000a,2.25,,
음식업소,볶음류,고추잡채,400,"양파, 생것",F1320000000a,57.24,,
음식업소,볶음류,고추잡채,400,"죽순, 순, 통조림",F167000B11Ra,15.9,,
음식업소,볶음류,고추잡채,400,"파, 대파, 생것",F1910040000a,3.69,,
음식업소,볶음류,고추잡채,400,"피망, 빨간색, 생것",F196000C020a,7.52,,
음식업소,볶음류,고추잡채,400,"피망, 초록색, 생것",F196000C050a,99.18,,
음식업소,볶음류,고추잡채,400,"양송이버섯, 통조림",G018000000Ra,4.09,,
음식업소,볶음류,고추잡채,400,"팽이버섯, 재배, 생것",G0250040000a,3.62,,
음식업소,볶음류,고추잡채,400,"표고버섯, 말린것, 삶은것",G0270000001b,5.28,,
음식업소,볶음류,고추잡채,400,"표고버섯, 재배, 데친것",G0270020009c,5.45,,
음식업소,볶음류,고추잡채,400,"돼지고기, 뒷다리, 생것",I014000D100a,9.65,,
음식업소,볶음류,고추잡채,400,"돼지고기, 등심, 생것",I014000D110a,14.18,,
음식업소,볶음류,고추잡채,400,"돼지고기, 목심(목심살), 생것",I014000D130a,4.88,*,
음식업소,볶음류,고추잡채,400,"돼지고기, 사태, 생것",I014000D140a,4.37,*,
음식업소,볶음류,고추잡채,400,"돼지고기, 살코기, 생것",I014000D150a,4.35,,
음식업소,볶음류,고추잡채,400,"돼지고기, 안심(안심살), 생것",I014000D200a,3.11,*,
음식업소,볶음류,고추잡채,400,"돼지고기, 앞다리(앞다리살), 생것",I014000D770a,4.61,,
음식업소,볶음류,고추잡채,400,"소고기, 한우, 등심, 생것",I027003D110a,2.45,,
음식업소,볶음류,고추잡채,400,"소고기, 한우, 살코기, 생것",I027003D150a,1.19,,
음식업소,볶음류,고추잡채,400,"소고기, 한우, 양지, 생것",I027003D280a,3.96,*,
음식업소,볶음류,고추잡채,400,"달걀, 생것",J0030000000a,1.49,,
음식업소,볶음류,고추잡채,400,"달걀, 난백, 생것",J0030001080a,0.95,,
음식업소,볶음류,고추잡채,400,"새우, 꽃새우, 찐것",K6130050009e,3.96,,
음식업소,볶음류,고추잡채,400,"새우, 시바새우, 생것",K6130130000a,6.56,,
음식업소,볶음류,고추잡채,400,돼지기름,N0020000009a,0.8,+,
음식업소,볶음류,고추잡채,400,쇼트닝,N0120000009a,0.29,+,
음식업소,볶음류,고추잡채,400,참기름,N0200000009a,1.48,,
음식업소,볶음류,고추잡채,400,콩기름,N0220000009a,6.07,,
음식업소,볶음류,고추잡채,400,고추기름,N0270000009a,2.01,,
음식업소,볶음류,고추잡채,400,"간장, 양조",R0010010009a,2.76,,
음식업소,볶음류,고추잡채,400,굴 소스,R0080000009a,2.57,,
음식업소,볶음류,고추잡채,400,소금,R0200000009a,0.59,,
음식업소,볶음류,고추잡채,400,조미료,R0310000009a,0.53,,
음식업소,볶음류,고추잡채,400,"후추, 검은후추, 가루 ",R0410010005a,0.21,,
음식업소,볶음류,고추잡채,400,"후추, 흰색후추, 가루 ",R0410020005a,0.022,,
음식업소,볶음류,김치볶음(김치만),80,물엿,C0070000009a,0.13,,
음식업소,볶음류,김치볶음(김치만),80,"설탕, 백설탕",C0110020009a,0.41,,
음식업소,볶음류,김치볶음(김치만),80,"참깨, 흰깨, 볶은것",E0260020009n,0.054,,
음식업소,볶음류,김치볶음(김치만),80,"마늘, 구근, 생것",F053000B060a,0.21,,
음식업소,볶음류,김치볶음(김치만),80,"양파, 생것",F1320000000a,1.02,,
음식업소,볶음류,김치볶음(김치만),80,"파, 대파, 생것",F1910040000a,0.21,,
음식업소,볶음류,김치볶음(김치만),80,"김치, 배추 김치",F2050070009a,44.15,,
음식업소,볶음류,김치볶음(김치만),80,들기름,N0030000009a,0.4,,
음식업소,볶음류,김치볶음(김치만),80,참기름,N0200000009a,0.082,,
음식업소,볶음류,김치볶음(김치만),80,콩기름,N0220000009a,0.63,,
음식업소,볶음류,김치볶음(김치만),80,"고춧가루, 가루",R0070000005a,0.058,,
음식업소,볶음류,김치볶음(김치만),80,조미료,R0310000009a,0.0039,,
음식업소,볶음류,김치볶음(김치만),80,"조미료, 쇠고기맛, 가루 ",R0310001905a,0.037,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"참깨, 흰깨, 볶은것",E0260020009n,0.14,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"마늘, 구근, 생것",F053000B060a,0.25,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"양파, 생것",F1320000000a,2.74,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"파, 대파, 생것",F1910040000a,0.5,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"느타리버섯, 생것",G0040000000a,35.21,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"느타리버섯, 데친것",G0040000009c,0.89,*,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"애느타리버섯, 생것",G0170000000a,1.74,*,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,들기름,N0030000009a,0.11,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,참기름,N0200000009a,0.3,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,콩기름,N0220000009a,0.75,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"간장, 양조",R0010010009a,0.15,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,소금,R0200000009a,0.16,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"소금, 굵은소금",R0200001859a,0.15,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,조미료,R0310000009a,0.02,,
음식업소,볶음류,느타리버섯볶음(느타리버섯만),90,"조미료, 쇠고기맛, 가루 ",R0310001905a,0.018,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"참깨, 흰깨, 볶은것",E0260020009n,0.17,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"가지, 생것",F0030000000a,0.29,+,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"고추, 빨간색, 생것",F018000C020a,0.16,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"고추, 청양고추, 생것",F0180080000a,0.26,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"당근, 뿌리, 생것",F041000B090a,2,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"마늘, 구근, 생것",F053000B060a,0.26,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"풋마늘, 잎줄기, 생것",F054000B150a,0.076,+,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"부추, 재래종, 생것",F0910040000a,0.14,+,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"양파, 생것",F1320000000a,3.78,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"오이, 개량종, 생것",F1480010000a,0.13,+,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"청경채, 생것",F1750000000a,0.63,*,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"파, 대파, 생것",F1910040000a,0.64,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"파프리카, 노란색, 생것",F194000C010a,0.14,+,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"파프리카, 빨간색, 생것",F194000C020a,0.035,+,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"파프리카, 초록색, 생것",F194000C050a,0.037,+,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"피망, 빨간색, 생것",F196000C020a,0.35,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"피망, 초록색, 생것",F196000C050a,0.85,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"호박, 애호박, 생것",F1980050000a,2.85,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"호박, 쥬키니, 생것",F1980060000a,0.49,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"느타리버섯, 생것",G0040000000a,35.47,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"느타리버섯, 데친것",G0040000009c,3.12,*,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"애느타리버섯, 생것",G0170000000a,1.76,*,
음식업소,볶음류,"느타리버섯볶음, 채소",100,들기름,N0030000009a,0.079,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,참기름,N0200000009a,0.13,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,콩기름,N0220000009a,0.74,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"간장, 양조",R0010010009a,0.11,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"간장, 재래",R0010030009a,0.035,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,소금,R0200000009a,0.23,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"소금, 굵은소금",R0200001859a,0.034,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,조미료,R0310000009a,0.0063,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"조미료, 쇠고기맛, 가루 ",R0310001905a,0.049,,
음식업소,볶음류,"느타리버섯볶음, 채소",100,"후추, 검은후추, 가루 ",R0410010005a,0.0086,,
음식업소,볶음류,닭모래집볶음,200,"멥쌀떡, 가래떡",A0110010009a,1.23,,
음식업소,볶음류,닭모래집볶음,200,물엿,C0070000009a,1.42,,
음식업소,볶음류,닭모래집볶음,200,"참깨, 흰깨, 볶은것",E0260020009n,0.16,,
음식업소,볶음류,닭모래집볶음,200,"고추, 풋고추, 생것",F0180000620a,0.84,,
음식업소,볶음류,닭모래집볶음,200,"고추, 빨간색, 생것",F018000C020a,0.76,,
